time,diameter_km,mean_precip,area_km2,frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time.1,timestr,latitude,longitude,area,date,cell,time_cell,cell_parent_track_id,cell_child_feature_count,cell_starts_with_split,cell_ends_with_merge,Merge,Split,Both,Free
2021-07-28 19:30:00,14.777616516128932,55.751553,171.5136407762059,40,170,162.2794657120766,376.4639903872112,162,5.0,1914,2021-07-28 19:30:00,2021-07-28 19:30:00,30.37220534288355,-94.23036111814169,,2021-07-28,1164,0 days 01:00:00,98,8,False,False,,,,Free
2021-07-28 19:30:00,2.8627164188481062,12.8,6.436452063266019,40,171,229.1068375998709,361.9017093999677,6,5.0,1915,2021-07-28 19:30:00,2021-07-28 19:30:00,29.703931624005502,-94.3759839238528,,2021-07-28,1168,0 days 01:00:00,99,5,False,False,,,,Free
2021-07-28 19:45:00,37.3805016182127,151.7021,1097.438346937178,41,126,63.97864420611055,268.392699263712,1079,5.0,1927,2021-07-28 19:45:00,2021-07-28 19:45:00,31.355213557943365,-95.31107399849412,,2021-07-28,1258,0 days 00:00:00,107,3,False,False,,,,Free
2021-07-28 19:45:00,7.231789486294177,62.030773,41.07536511124722,41,131,50.456703539972416,480.7451668150753,39,5.0,1930,2021-07-28 19:45:00,2021-07-28 19:45:00,31.490432964604768,-93.18754938366254,,2021-07-28,1199,0 days 00:45:00,103,5,False,False,,,,Free
2021-07-28 19:45:00,9.047706803908234,128.10492,64.2934778046928,41,132,57.37462380218943,464.5960795683997,61,5.0,1931,2021-07-28 19:45:00,2021-07-28 19:45:00,31.421253761982587,-93.34904025151452,,2021-07-28,1201,0 days 00:45:00,104,5,False,False,,,,Free
2021-07-28 19:45:00,3.668605213484725,23.04,10.570410154207664,41,142,84.84035476894228,481.4235033234808,10,5.0,1941,2021-07-28 19:45:00,2021-07-28 19:45:00,31.146596452315013,-93.18076601877232,,2021-07-28,1243,0 days 00:15:00,106,3,False,False,,,,Free
2021-07-28 19:45:00,,,,41,143,97.91212987380914,410.0012734815418,51,5.0,1942,2021-07-28 19:45:00,2021-07-28 19:45:00,31.015878701266324,-93.894988296782,,2021-07-28,1266,0 days 00:00:00,108,7,False,False,,,,Free
2021-07-28 19:45:00,4.3501365186734136,26.057144,14.86262958870966,41,147,126.55088195136508,404.62754409918574,14,5.0,1946,2021-07-28 19:45:00,2021-07-28 19:45:00,30.72949118049072,-93.94872558906997,,2021-07-28,1270,0 days 00:00:00,109,3,False,False,,,,Free
2021-07-28 19:45:00,3.078489368662585,9.599999,7.4432944155373555,41,149,141.85714285714286,381.7142857142857,7,5.0,1947,2021-07-28 19:45:00,2021-07-28 19:45:00,30.57642857143292,-94.17785816637128,,2021-07-28,1271,0 days 00:00:00,110,3,False,False,,,,Free
2021-07-28 19:45:00,12.599083110027808,42.09231,124.67166596400811,41,150,164.5496566365324,372.767639052757,117,5.0,1948,2021-07-28 19:45:00,2021-07-28 19:45:00,30.34950343363899,-94.26732463042993,,2021-07-28,1164,0 days 01:15:00,98,8,False,False,,,,Free
2021-07-28 20:00:00,3.661989090215621,10.559999,10.532318252530857,42,113,50.82733813566634,475.2410072034995,10,5.0,1962,2021-07-28 20:00:00,2021-07-28 20:00:00,31.486726618647825,-93.24259097820544,,2021-07-28,1199,0 days 01:00:00,103,5,False,False,,,,Free
2021-07-28 20:00:00,5.316474198632785,93.714294,22.19919890298985,42,120,85.46247988054276,479.7407407517372,21,5.0,1968,2021-07-28 20:00:00,2021-07-28 20:00:00,31.14037520119901,-93.19759364400886,,2021-07-28,1243,0 days 00:30:00,106,3,False,False,,,,Free
2021-07-28 20:00:00,10.576037507199304,48.346992,87.84880254167105,42,123,98.10289620056132,405.80955025245305,83,5.0,1971,2021-07-28 20:00:00,2021-07-28 20:00:00,31.013971037998804,-93.93690552787508,,2021-07-28,1266,0 days 00:15:00,108,7,False,False,,,,Free
2021-07-28 20:00:00,3.4854186311188875,27.733334,9.541129227711432,42,126,113.00195502294976,38.65298141279508,9,5.0,1974,2021-07-28 20:00:00,2021-07-28 20:00:00,30.86498044977489,-97.60847111135264,,2021-07-28,1288,0 days 00:00:00,111,4,False,False,,,,Free
2021-07-28 20:00:00,9.246301338758943,20.571426,67.14690004771921,42,130,164.83261977952574,368.65280325564686,63,5.0,1978,2021-07-28 20:00:00,2021-07-28 20:00:00,30.34667380220905,-94.30847298722516,,2021-07-28,1164,0 days 01:30:00,98,8,False,False,,,,Free
2021-07-28 20:00:00,2.609283037882732,9.6,5.347271846790383,42,131,198.2,366.4,5,5.0,1979,2021-07-28 20:00:00,2021-07-28 20:00:00,30.01300000000426,-94.33100101913789,,2021-07-28,1292,0 days 00:00:00,112,9,False,False,,,,Free
2021-07-28 20:15:00,26.78030942561735,33.70787,563.2757605568919,43,107,65.66628407290953,264.1553480070337,535,5.0,1990,2021-07-28 20:15:00,2021-07-28 20:15:00,31.338337159275373,-95.35344750985,,2021-07-28,1258,0 days 00:30:00,107,3,False,False,,,,Free
2021-07-28 20:15:00,3.663494153001069,9.6,10.540977512495235,43,109,58.7,455.2,10,5.0,1992,2021-07-28 20:15:00,2021-07-28 20:15:00,31.40800000000448,-93.4430010445135,,2021-07-28,1201,0 days 01:15:00,104,5,False,False,,,,Free
2021-07-28 20:15:00,10.319228776089886,77.52911,83.63428780829382,43,118,99.25058465238162,402.9331215841939,79,5.0,2000,2021-07-28 20:15:00,2021-07-28 20:15:00,31.0024941534806,-93.9656698137357,,2021-07-28,1266,0 days 00:30:00,108,7,False,False,,,,Free
2021-07-28 20:15:00,8.048053719846113,103.0,50.871156920437485,43,119,111.80310373990798,36.58626700490586,48,5.0,2001,2021-07-28 20:15:00,2021-07-28 20:15:00,30.876968962605314,-97.62913825484094,,2021-07-28,1288,0 days 00:15:00,111,4,False,False,,,,Free
2021-07-28 20:15:00,,,,43,121,126.0,395.2,5,5.0,2003,2021-07-28 20:15:00,2021-07-28 20:15:00,30.735000000004373,-94.04300102736784,,2021-07-28,1270,0 days 00:30:00,109,3,False,False,,,,Free
2021-07-28 20:15:00,7.359421082416033,37.920002,42.538011713715065,43,123,142.77779466793285,374.1249999963789,40,5.0,2005,2021-07-28 20:15:00,2021-07-28 20:15:00,30.56722205332502,-94.25375102138162,,2021-07-28,1271,0 days 00:30:00,110,3,False,False,,,,Free
2021-07-28 20:15:00,1.6473090657267777,9.6,2.131277786058767,43,124,163.0,365.5,2,5.0,2006,2021-07-28 20:15:00,2021-07-28 20:15:00,30.365000000004315,-94.34000101888068,,2021-07-28,1164,0 days 01:45:00,98,8,False,False,,,,Free
2021-07-28 20:15:00,8.495657493265865,45.464153,56.68705197017526,43,126,199.2651310244838,363.6002051743597,53,5.0,2007,2021-07-28 20:15:00,2021-07-28 20:15:00,30.00234868975942,-94.35899896659424,,2021-07-28,1292,0 days 00:15:00,112,9,False,False,,,,Free
2021-07-28 20:30:00,6.857316692143715,9.600001,36.93161464454334,44,89,64.30434782608695,259.18840579710144,69,5.0,2018,2021-07-28 20:30:00,2021-07-28 20:30:00,31.3519565217436,-95.40311693053002,,2021-07-28,1258,0 days 00:45:00,107,3,False,False,,,,Free
2021-07-28 20:30:00,12.981821276386066,65.51039,132.3613332219305,44,98,100.88050980874333,398.8716518016124,125,5.0,2026,2021-07-28 20:30:00,2021-07-28 20:30:00,30.98619490191697,-94.00628451040092,,2021-07-28,1266,0 days 00:45:00,108,7,False,False,,,,Free
2021-07-28 20:30:00,7.437665575693875,32.07805,43.44733828336143,44,100,110.55755717088384,33.752296876679424,41,5.0,2028,2021-07-28 20:30:00,2021-07-28 20:30:00,30.88942442829556,-97.65747795531335,,2021-07-28,1288,0 days 00:30:00,111,4,False,False,,,,Free
2021-07-28 20:30:00,3.856017681190495,12.218183,11.67798504149232,44,103,126.5314861439779,392.8211586925967,11,5.0,2031,2021-07-28 20:30:00,2021-07-28 20:30:00,30.729685138564594,-94.06678943976208,,2021-07-28,1270,0 days 00:45:00,109,3,False,False,,,,Free
2021-07-28 20:30:00,6.982018668639721,16.533333,38.28704888314903,44,104,143.34633912745272,371.1396917035686,36,5.0,2032,2021-07-28 20:30:00,2021-07-28 20:30:00,30.561536608729817,-94.28360410345664,,2021-07-28,1271,0 days 00:45:00,110,3,False,False,,,,Free
2021-07-28 20:30:00,10.503270670779957,119.22962,86.6441002714953,44,105,200.22566628206505,359.1842941496411,81,5.0,2033,2021-07-28 20:30:00,2021-07-28 20:30:00,29.992743337183608,-94.40315807557954,,2021-07-28,1292,0 days 00:30:00,112,9,False,False,,,,Free
2021-07-28 20:30:00,5.382951750555704,15.54286,22.75783034592901,44,106,333.2791327887598,9.10569105761097,21,5.0,2034,2021-07-28 20:30:00,2021-07-28 20:30:00,28.66220867211645,-97.90394400646102,,2021-07-28,1321,0 days 00:00:00,113,4,False,False,,,,Free
2021-07-28 20:45:00,13.591914569893294,72.59563,145.09456797754743,45,109,103.92667860899311,395.5258406514228,137,5.0,2051,2021-07-28 20:45:00,2021-07-28 20:45:00,30.95573321391448,-94.0397426209467,,2021-07-28,1266,0 days 01:00:00,108,7,False,False,,,,Free
2021-07-28 20:45:00,1.6428039399567034,9.6,2.119636321615055,45,111,110.0,30.5,2,5.0,2053,2021-07-28 20:45:00,2021-07-28 20:45:00,30.8950000000044,-97.69000092315082,,2021-07-28,1288,0 days 00:45:00,111,4,False,False,,,,Free
2021-07-28 20:45:00,2.3280350629544446,9.6,4.256659539641166,45,116,149.5,364.5,4,5.0,2057,2021-07-28 20:45:00,2021-07-28 20:45:00,30.50000000000433,-94.35000101859498,,2021-07-28,1337,0 days 00:00:00,114,4,False,False,,,,Free
2021-07-28 20:45:00,10.374003719941843,166.35948,84.52451357356517,45,117,201.8652520027602,355.29999374967286,80,5.0,2058,2021-07-28 20:45:00,2021-07-28 20:45:00,29.976347479976653,-94.44200107846922,,2021-07-28,1292,0 days 00:45:00,112,9,False,False,,,,Free
2021-07-28 20:45:00,6.644685802166412,22.8,34.67678143683134,45,119,332.50330895241206,6.435736679406849,33,5.0,2060,2021-07-28 20:45:00,2021-07-28 20:45:00,28.66996691047993,-97.93064354948012,,2021-07-28,1321,0 days 00:15:00,113,4,False,False,,,,Free
2021-07-28 21:00:00,13.190851349770176,43.83256,136.65814893294555,46,72,107.56709383686707,393.1845729909137,129,5.0,2072,2021-07-28 21:00:00,2021-07-28 21:00:00,30.91932906163573,-94.06315529688275,,2021-07-28,1266,0 days 01:15:00,108,7,False,False,,,,Free
2021-07-28 21:00:00,6.886850181397812,47.177143,37.250418129986976,46,76,150.8647879609251,361.1051348039373,35,5.0,2075,2021-07-28 21:00:00,2021-07-28 21:00:00,30.48635212039508,-94.38394966958543,,2021-07-28,1337,0 days 00:15:00,114,4,False,False,,,,Free
2021-07-28 21:00:00,12.296930820408727,208.34593,118.76359654959592,46,77,202.4592306528116,350.7122325682108,112,5.0,2076,2021-07-28 21:00:00,2021-07-28 21:00:00,29.970407693476137,-94.48787868897284,,2021-07-28,1292,0 days 01:00:00,112,9,False,False,,,,Free
2021-07-28 21:00:00,6.215337109477159,39.42857,30.34025729422276,46,79,331.71161826353784,2.801244813250916,28,5.0,2078,2021-07-28 21:00:00,2021-07-28 21:00:00,28.67788381736868,-97.96698846710308,,2021-07-28,1321,0 days 00:30:00,113,4,False,False,,,,Free
2021-07-28 21:15:00,8.846929065967673,25.655172,61.47166432420512,47,62,110.3893155225317,390.0293822983904,58,5.0,2086,2021-07-28 21:15:00,2021-07-28 21:15:00,30.89110684477908,-94.09470720290636,,2021-07-28,1266,0 days 01:30:00,108,7,False,False,,,,Free
2021-07-28 21:15:00,7.454222105518937,44.25366,43.64098447002362,47,67,151.9384863647157,358.4998135879015,41,5.0,2089,2021-07-28 21:15:00,2021-07-28 21:15:00,30.47561513635717,-94.41000288100132,,2021-07-28,1337,0 days 00:30:00,114,4,False,False,,,,Free
2021-07-28 21:15:00,13.560598938658858,113.77777,144.42674541137134,47,68,203.8594892749348,345.69754171233507,135,5.0,2090,2021-07-28 21:15:00,2021-07-28 21:15:00,29.956405107254906,-94.53802559609858,,2021-07-28,1292,0 days 01:15:00,112,9,False,False,,,,Free
2021-07-28 21:15:00,4.54895931191821,16.640001,16.25226840232299,47,70,331.16494845079274,1.3757159247980324,15,5.0,2092,2021-07-28 21:15:00,2021-07-28 21:15:00,28.683350515496123,-97.98124375558024,,2021-07-28,1321,0 days 00:45:00,113,4,False,False,,,,Free
2021-07-28 21:30:00,,,,48,29,151.66666666666666,354.5,6,5.0,2096,2021-07-28 21:30:00,2021-07-28 21:30:00,30.478333333337662,-94.45000101573736,,2021-07-28,1337,0 days 00:45:00,114,4,False,False,,,,Free
2021-07-28 21:30:00,13.712003264362922,85.704346,147.66980361186307,48,30,205.97151884108257,340.6528571272371,138,5.0,2097,2021-07-28 21:30:00,2021-07-28 21:30:00,29.935284811593423,-94.588472440508,,2021-07-28,1292,0 days 01:30:00,112,9,False,False,,,,Free
2021-07-28 21:45:00,10.309934728632484,54.76923,83.48370465572663,49,48,207.39314782497536,335.82642969764623,78,5.0,2106,2021-07-28 21:45:00,2021-07-28 21:45:00,29.92106852175449,-94.63673671342468,,2021-07-28,1292,0 days 01:45:00,112,9,False,False,,,,Free
2021-07-28 22:00:00,4.52225984315128,42.879997,16.062047533429748,50,18,210.69728968784423,330.2101372584048,15,5.0,2112,2021-07-28 22:00:00,2021-07-28 22:00:00,29.8880271031258,-94.6928996362122,,2021-07-28,1292,0 days 02:00:00,112,9,False,False,,,,Free
2021-07-28 23:15:00,2.0440793022599126,9.6,3.281597882507224,55,35,433.0,304.0,3,5.0,2153,2021-07-28 23:15:00,2021-07-28 23:15:00,27.665000000003893,-94.9550010013064,,2021-07-28,1397,0 days 00:00:00,115,3,False,False,,,,Free
2021-07-28 23:30:00,5.781297839718198,21.6,26.25068067492553,56,31,432.10692771105965,303.38102408434463,24,5.0,2161,2021-07-28 23:30:00,2021-07-28 23:30:00,27.6739307228933,-94.96119076028612,,2021-07-28,1397,0 days 00:15:00,115,3,False,False,,,,Free
2021-07-28 23:45:00,2.360083431360481,9.6,4.3746629029974375,57,28,431.0,300.5,4,5.0,2166,2021-07-28 23:45:00,2021-07-28 23:45:00,27.685000000003896,-94.99000100030628,,2021-07-28,1397,0 days 00:30:00,115,3,False,False,,,,Free
2021-07-28 23:45:00,7.924763290801553,67.41334,49.32447588116565,57,33,455.1832941678085,284.25813570884054,45,5.0,2171,2021-07-28 23:45:00,2021-07-28 23:45:00,27.443167058325773,-95.15241963857652,,2021-07-28,1413,0 days 00:00:00,116,4,False,False,,,,Free
2021-07-29 00:00:00,5.664600476900826,27.130434,25.20161951895658,58,40,451.8065843671217,200.6505223416557,33,5.0,2177,2021-07-29 00:00:00,2021-07-29 00:00:00,27.476934156332646,-95.98849574835664,,2021-07-29,1419,0 days 00:00:00,117,6,False,False,,,,Free
2021-07-29 00:00:00,4.259295695098447,12.553848,14.248379178371865,58,42,454.3547854697184,279.6023102050541,18,5.0,2179,2021-07-29 00:00:00,2021-07-29 00:00:00,27.451452145306675,-95.19897789228396,,2021-07-29,1413,0 days 00:15:00,116,4,False,False,,,,Free
2021-07-29 00:00:00,6.900766832545775,32.188236,37.40111833164047,58,47,494.6086109945406,271.6828212823933,34,5.0,2184,2021-07-29 00:00:00,2021-07-29 00:00:00,27.04891389005839,-95.27817277924748,,2021-07-29,1424,0 days 00:00:00,118,4,False,False,,,,Free
2021-07-29 00:15:00,4.571911598563433,16.640001,16.416687457996435,59,28,438.6460481125934,194.57159220670064,15,5.0,2185,2021-07-29 00:15:00,2021-07-29 00:15:00,27.60853951887795,-96.04928504796902,,2021-07-29,1425,0 days 00:00:00,119,3,False,False,,,,Free
2021-07-29 00:15:00,10.630766217902748,43.496296,88.76035216390436,59,31,451.2972227737594,195.0436790356524,81,5.0,2188,2021-07-29 00:15:00,2021-07-29 00:15:00,27.48202777226627,-96.04456417981442,,2021-07-29,1419,0 days 00:15:00,117,6,False,False,,,,Free
2021-07-29 00:15:00,6.023112509482344,35.44615,28.49258370264379,59,32,453.0004995143049,379.0162337254493,28,5.0,2189,2021-07-29 00:15:00,2021-07-29 00:15:00,27.46499500486081,-94.20483868548864,,2021-07-29,1427,0 days 00:00:00,120,3,False,False,,,,Free
2021-07-29 00:15:00,7.282031701917272,18.442102,41.64808258351583,59,33,454.0310438627697,274.15638339597507,39,5.0,2190,2021-07-29 00:15:00,2021-07-29 00:15:00,27.454689561376163,-95.25343715881854,,2021-07-29,1413,0 days 00:30:00,116,4,False,False,,,,Free
2021-07-29 00:30:00,5.783191388388679,12.8,26.26787926359112,60,45,439.0109452861898,188.426865686938,27,5.0,2194,2021-07-29 00:30:00,2021-07-29 00:30:00,27.604890547141984,-96.11073231141074,,2021-07-29,1425,0 days 00:15:00,119,3,False,False,,,,Free
2021-07-29 00:30:00,12.2179853701979,95.64112,117.2435832076048,60,46,451.6516816836381,188.58138288024875,107,5.0,2195,2021-07-29 00:30:00,2021-07-29 00:30:00,27.478483183167484,-96.1091871395218,,2021-07-29,1419,0 days 00:30:00,117,6,False,False,,,,Free
2021-07-29 00:30:00,11.515066322874802,45.97896,104.14124582329548,60,48,459.5083482723118,265.814282041672,95,5.0,2196,2021-07-29 00:30:00,2021-07-29 00:30:00,27.399916517280733,-95.33685816997767,,2021-07-29,1431,0 days 00:00:00,121,3,False,False,,,,Free
2021-07-29 00:30:00,9.300896610435696,54.193554,67.94218583275926,60,49,452.6122875966192,371.9017483291809,76,5.0,2197,2021-07-29 00:30:00,2021-07-29 00:30:00,27.46887712403767,-94.27598353741826,,2021-07-29,1427,0 days 00:15:00,120,3,False,False,,,,Free
2021-07-29 00:30:00,12.524125935545957,173.91429,123.19263181700886,60,53,493.79647389204166,258.4154541249492,148,5.0,2199,2021-07-29 00:30:00,2021-07-29 00:30:00,27.05703526108338,-95.41084644703062,,2021-07-29,1424,0 days 00:30:00,118,4,False,False,,,,Free
2021-07-29 00:45:00,5.783004469718569,14.8,26.26618128149736,61,34,438.2738095300847,184.2006802714193,24,5.0,2202,2021-07-29 00:45:00,2021-07-29 00:45:00,27.61226190470304,-96.15299416435823,,2021-07-29,1425,0 days 00:30:00,119,3,False,False,,,,Free
2021-07-29 00:45:00,12.938168218839303,105.68,131.4726655727633,61,36,450.0420474088934,183.63542908614943,120,5.0,2204,2021-07-29 00:45:00,2021-07-29 00:45:00,27.494579525914933,-96.15864667604944,,2021-07-29,1419,0 days 00:45:00,117,6,False,False,,,,Free
2021-07-29 00:45:00,8.011239271740605,89.53044,50.406818524026086,61,37,452.5041318204061,260.31072303182435,70,5.0,2205,2021-07-29 00:45:00,2021-07-29 00:45:00,27.4699586817998,-95.3918937585035,,2021-07-29,1413,0 days 01:00:00,116,4,False,False,,,,Free
2021-07-29 00:45:00,8.097377684534045,50.859577,51.49661400096409,61,38,450.975039455587,363.6811727810514,47,5.0,2206,2021-07-29 00:45:00,2021-07-29 00:45:00,27.485249605448,-94.35818929055046,,2021-07-29,1427,0 days 00:30:00,120,3,False,False,,,,Free
2021-07-29 00:45:00,12.298447726086216,212.53333,118.79289886706744,61,42,495.0332655147936,253.91710391592795,108,5.0,2209,2021-07-29 00:45:00,2021-07-29 00:45:00,27.04466734485586,-95.4558299478354,,2021-07-29,1424,0 days 00:45:00,118,4,False,False,,,,Free
2021-07-29 01:00:00,12.215936520295609,44.231777,117.20426504576716,62,43,448.99569738675626,179.14444443650842,114,5.0,2211,2021-07-29 01:00:00,2021-07-29 01:00:00,27.505043026136303,-96.2035565212625,,2021-07-29,1419,0 days 01:00:00,117,6,False,False,,,,Free
2021-07-29 01:00:00,4.869406599662882,11.294118,18.622670597128213,62,46,449.5023981076541,251.4964028813998,30,5.0,2213,2021-07-29 01:00:00,2021-07-29 01:00:00,27.499976018927327,-95.48003695748896,,2021-07-29,1439,0 days 00:00:00,122,3,False,False,,,,Free
2021-07-29 01:00:00,4.260926657311448,14.769232,14.259293197466384,62,52,463.3748031451126,255.85826771003136,13,5.0,2217,2021-07-29 01:00:00,2021-07-29 01:00:00,27.36125196855272,-95.43641831044908,,2021-07-29,1431,0 days 00:30:00,121,3,False,False,,,,Free
2021-07-29 01:00:00,13.284120722754215,69.79049,138.59753579473826,62,55,495.44769459794304,250.00367484951312,126,5.0,2220,2021-07-29 01:00:00,2021-07-29 01:00:00,27.04052305402437,-95.49496423738124,,2021-07-29,1424,0 days 01:00:00,118,4,False,False,,,,Free
2021-07-29 01:15:00,9.594630470167845,19.199999,72.3013467809165,63,30,448.2710200716481,247.0945369199138,66,5.0,2222,2021-07-29 01:15:00,2021-07-29 01:15:00,27.512289799287387,-95.5240556158459,,2021-07-29,1439,0 days 00:15:00,122,3,False,False,,,,Free
2021-07-29 01:15:00,1.6701637508439195,9.6,2.1908265150633874,63,31,448.5,173.0,2,5.0,2223,2021-07-29 01:15:00,2021-07-29 01:15:00,27.51000000000387,-96.26500096387171,,2021-07-29,1419,0 days 01:15:00,117,6,False,False,,,,Free
2021-07-29 01:15:00,6.364141902765967,28.468966,31.81043372868709,63,34,462.677637396966,251.23302967919864,29,5.0,2226,2021-07-29 01:15:00,2021-07-29 01:15:00,27.368223626034187,-95.48267068943568,,2021-07-29,1431,0 days 00:45:00,121,3,False,False,,,,Free
2021-07-29 01:30:00,8.009720737816265,21.913042,50.38771106590823,64,32,448.12082262590826,241.91439585704669,46,5.0,2229,2021-07-29 01:30:00,2021-07-29 01:30:00,27.513791773744785,-95.57585702499432,,2021-07-29,1439,0 days 00:30:00,122,3,False,False,,,,Free
2021-07-29 02:00:00,3.918843276434784,9.599999,12.061620838561424,66,57,459.4166666666667,375.8333333333333,12,5.0,2249,2021-07-29 02:00:00,2021-07-29 02:00:00,27.400833333337182,-94.23666768850023,,2021-07-29,1466,0 days 00:00:00,123,3,False,False,,,,Free
2021-07-29 02:00:00,11.639453875804245,16.230928,106.4032978610902,66,58,463.574628241245,486.4360198374051,97,5.0,2250,2021-07-29 02:00:00,2021-07-29 02:00:00,27.3592537175914,-93.13064085506544,,2021-07-29,1467,0 days 00:00:00,124,3,False,False,,,,Free
2021-07-29 02:00:00,3.347659579616346,24.0,8.801819506264348,66,64,496.934210529618,223.9092105233438,8,5.0,2256,2021-07-29 02:00:00,2021-07-29 02:00:00,27.025657894707614,-95.75590887318616,,2021-07-29,1472,0 days 00:00:00,125,3,False,False,,,,Free
2021-07-29 02:15:00,6.578515132369985,15.793551,33.989567419399144,67,43,458.93283582048696,375.310562572008,34,5.0,2263,2021-07-29 02:15:00,2021-07-29 02:15:00,27.405671641798985,-94.2418953959641,,2021-07-29,1466,0 days 00:15:00,123,3,False,False,,,,Free
2021-07-29 02:15:00,8.60296266369951,38.399998,58.1280772334182,67,44,461.6826347381006,482.8523330835912,53,5.0,2264,2021-07-29 02:15:00,2021-07-29 02:15:00,27.37817365262284,-93.1664777215795,,2021-07-29,1467,0 days 00:15:00,124,3,False,False,,,,Free
2021-07-29 02:15:00,7.101396867053848,25.066666,39.60750172418793,67,48,497.5841638906877,220.7098560319375,36,5.0,2268,2021-07-29 02:15:00,2021-07-29 02:15:00,27.01915836109692,-95.787902417186,,2021-07-29,1472,0 days 00:15:00,125,3,False,False,,,,Free
2021-07-29 02:30:00,,,,68,77,461.75,478.5,4,5.0,2284,2021-07-29 02:30:00,2021-07-29 02:30:00,27.37750000000385,-93.21000105117172,,2021-07-29,1467,0 days 00:30:00,124,3,False,False,,,,Free
2021-07-29 02:30:00,11.039085067824272,18.53793,95.70971906940603,68,81,495.9745287868531,216.4194260022884,87,5.0,2288,2021-07-29 02:30:00,2021-07-29 02:30:00,27.035254712135263,-95.8308067162564,,2021-07-29,1472,0 days 00:30:00,125,3,False,False,,,,Free
2021-07-29 02:45:00,8.108384465170907,45.45306,51.63670803886336,69,68,56.21965490965109,364.1856522593698,49,5.0,2295,2021-07-29 02:45:00,2021-07-29 02:45:00,31.43280345090797,-94.3531444959114,,2021-07-29,1500,0 days 00:00:00,129,3,False,False,,,,Free
2021-07-29 02:45:00,6.267019548111684,120.16552,30.846932282945545,69,75,144.9307743124445,242.4850589806965,29,5.0,2302,2021-07-29 02:45:00,2021-07-29 02:45:00,30.5456922568799,-95.57015039392088,,2021-07-29,1504,0 days 00:00:00,130,4,False,False,,,,Free
2021-07-29 02:45:00,2.3627721734346547,9.6,4.384636313442759,69,76,456.0,372.5,4,5.0,2303,2021-07-29 02:45:00,2021-07-29 02:45:00,27.435000000003857,-94.27000102088108,,2021-07-29,1466,0 days 00:45:00,123,3,False,False,,,,Free
2021-07-29 02:45:00,12.691102037888076,55.095657,126.49942550251896,69,80,495.1843527101439,208.1565076065726,118,5.0,2307,2021-07-29 02:45:00,2021-07-29 02:45:00,27.04315647290236,-95.91343589785237,,2021-07-29,1508,0 days 00:00:00,131,4,False,False,,,,Free
2021-07-29 03:00:00,8.511511535631307,124.26666,56.89882074488485,70,60,55.076020110342746,358.8841376282391,54,5.0,2316,2021-07-29 03:00:00,2021-07-29 03:00:00,31.44423979890105,-94.40615964070776,,2021-07-29,1500,0 days 00:15:00,129,3,False,False,,,,Free
2021-07-29 03:00:00,5.692472456144548,16.0,25.45023267456283,70,66,115.5,195.68030302855155,24,5.0,2322,2021-07-29 03:00:00,2021-07-29 03:00:00,30.840000000004387,-96.03819794006732,,2021-07-29,1517,0 days 00:00:00,132,3,False,False,,,,Free
2021-07-29 03:00:00,9.666947092517647,87.234795,73.39535319645857,70,68,144.68298615534206,239.79553062720152,69,5.0,2324,2021-07-29 03:00:00,2021-07-29 03:00:00,30.548170138450924,-95.59704567668727,,2021-07-29,1504,0 days 00:15:00,130,4,False,False,,,,Free
2021-07-29 03:00:00,2.608624792039401,9.6,5.3445742663122005,70,69,193.2,218.2,5,5.0,2325,2021-07-29 03:00:00,2021-07-29 03:00:00,30.06300000000427,-95.81300097678816,,2021-07-29,1519,0 days 00:00:00,133,12,False,False,,,,Free
2021-07-29 03:00:00,9.540857653653823,82.11693,71.49319634603312,70,71,494.0319594760679,204.0303235564873,65,5.0,2326,2021-07-29 03:00:00,2021-07-29 03:00:00,27.05468040524312,-95.95469773717411,,2021-07-29,1508,0 days 00:15:00,131,4,False,False,,,,Free
2021-07-29 03:15:00,10.02961291857438,94.20799,79.00566371221038,71,62,53.41535941800077,355.21473432640653,77,5.0,2331,2021-07-29 03:15:00,2021-07-29 03:15:00,31.46084640582448,-94.44285367267751,,2021-07-29,1500,0 days 00:30:00,129,3,False,False,,,,Free
2021-07-29 03:15:00,5.196140622574108,37.44,21.20565409801255,71,66,113.909987660119,194.7934648622071,20,5.0,2335,2021-07-29 03:15:00,2021-07-29 03:15:00,30.8559001234032,-96.04706632147736,,2021-07-29,1517,0 days 00:15:00,132,3,False,False,,,,Free
2021-07-29 03:15:00,10.60197939783254,74.83374,88.28029856349262,71,68,144.58486595615167,234.64663056759224,83,5.0,2337,2021-07-29 03:15:00,2021-07-29 03:15:00,30.549151340442823,-95.64853467581202,,2021-07-29,1504,0 days 00:30:00,130,4,False,False,,,,Free
2021-07-29 03:15:00,9.96690903268595,84.4274,78.02088466118103,71,69,192.62102029813985,216.64575212191065,73,5.0,2338,2021-07-29 03:15:00,2021-07-29 03:15:00,30.06878979702287,-95.82854345512489,,2021-07-29,1519,0 days 00:15:00,133,12,False,False,,,,Free
2021-07-29 03:15:00,9.540170423790752,21.563076,71.48289737882996,71,73,492.37994820366697,199.9178690327753,66,5.0,2341,2021-07-29 03:15:00,2021-07-29 03:15:00,27.07120051796713,-95.99582228123604,,2021-07-29,1508,0 days 00:30:00,131,4,False,False,,,,Free
